row_id,Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Temp. (K),Excitation source (nm),Emission max. (nm),Formula,Host,Reference,Eu valence
896,10.7,7.0,0.3,6.7,244,83,8,75,592.1634,208.9804,15.999,192.9814,745,200,60,140,8.39,3.44,0,3.44,21,6,2,4,41.2784822,13.618054,5.670385,7.947669,281.1,116.2,18.9,97.3,665.37476,292.57256,45.5892,246.98336,1039.5,420.0,55.5,364.5,29.79,24.08,0,24.08,57.6,42.0,0.6,41.4,121.9317431,95.326378,1.7011155,93.6252625,298,465.0,613.0,SrBi1.4TeO7Eu0.3,SrBi1.4TeO7,https://doi.org/10.1016/j.materresbull.2017.08.002,3
897,12.05,8.0,0.05,7.95,220,74,8,66,532.0427693,183.84,15.999,167.841,740,185,60,125,7.27,3.44,0,3.44,17,6,1,5,38.4413417,13.618054,5.1390767,8.4789773,290.15,148.0,3.15,144.85,683.5099693,367.68,7.5982,360.0818,1119.25,480.0,9.25,470.75,33.05,27.52,0,27.52,63.1,48.0,0.1,47.9,136.244884,108.944432,0.28351925,108.6609128,298,465.0,613.0,NaGdW2O8Eu0.05,NaGdW2O8,https://doi.org/10.1039/C3CE41712C,3
898,10.0,6.0,0.03,5.97,207,74,8,66,487.831,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669,176.89,59.4,1.89,57.51,385.84658,147.072,4.55892,142.51308,1037.15,534.6,5.55,529.05,25.402,20.64,0,20.64,48.0,36.0,0.06,35.94,107.7442165,81.708324,0.17011155,81.53821245,298,465.0,613.0,Ca2.97Mo0.2W0.8O6Eu0.03,Ca2.97Mo0.2W0.8O6,https://doi.org/10.1016/j.jlumin.2020.117212,3
899,10.0,6.0,0.05,5.95,207,74,8,66,487.831,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669,177.75,59.2,3.15,56.05,388.0843,147.072,7.5982,139.4738,1037.25,531.0,9.25,521.75,25.382,20.64,0,20.64,48.0,36.0,0.1,35.9,107.7353611,81.708324,0.28351925,81.42480475,298,465.0,613.0,Ca2.95Mo0.2W0.8O6Eu0.05,Ca2.95Mo0.2W0.8O6,https://doi.org/10.1016/j.jlumin.2020.117212,3
900,10.0,6.0,0.07,5.93,207,74,8,66,487.831,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669,178.61,59.2,4.41,54.79,390.32202,147.072,10.63748,136.43452,1037.35,527.4,12.95,514.45,25.362,20.64,0,20.64,48.0,36.0,0.14,35.86,107.7265057,81.708324,0.39692695,81.31139705,298,465.0,613.0,Ca2.93Mo0.2W0.8O6Eu0.07,Ca2.93Mo0.2W0.8O6,https://doi.org/10.1016/j.jlumin.2020.117212,3
901,10.0,6.0,0.09,5.91,207,74,8,66,487.831,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669,179.47,59.2,5.67,53.53,392.55974,147.072,13.67676,133.39524,1037.45,523.8,16.65,507.15,25.342,20.64,0,20.64,48.0,36.0,0.18,35.82,107.7176503,81.708324,0.51033465,81.19798935,298,465.0,613.0,Ca2.91Mo0.2W0.8O6Eu0.09,Ca2.91Mo0.2W0.8O6,https://doi.org/10.1016/j.jlumin.2020.117212,3
902,10.0,6.0,0.11,5.89,207,74,8,66,487.831,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669,180.33,59.2,6.93,52.27,394.79746,147.072,16.71604,130.35596,1037.55,520.2,20.35,499.85,25.322,20.64,0,20.64,48.0,36.0,0.22,35.78,107.7087949,81.708324,0.62374235,81.08458165,298,465.0,613.0,Ca2.89Mo0.2W0.8O6Eu0.11,Ca2.89Mo0.2W0.8O6,https://doi.org/10.1016/j.jlumin.2020.117212,3
903,10.0,6.0,0.13,5.87,207,74,8,66,487.831,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669,181.19,59.2,8.19,51.01,397.03518,147.072,19.19,127.882,1037.65,516.6,24.05,492.55,25.302,20.64,0,20.64,48.0,36.0,0.26,35.74,107.6999395,81.708324,0.73715005,80.97117395,298,465.0,613.0,Ca2.87Mo0.2W0.8O6Eu0.13,Ca2.87Mo0.2W0.8O6,https://doi.org/10.1016/j.jlumin.2020.117212,3
904,10.0,6.0,0.15,5.85,207,74,8,66,487.831,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669,182.05,59.2,8.4,50.8,399.2729,147.072,19.19,127.882,1037.75,513.0,27.75,485.25,25.282,20.64,0,20.64,48.0,36.0,0.3,35.7,107.6910841,81.708324,0.85055775,80.85776625,298,465.0,613.0,Ca2.85Mo0.2W0.8O6Eu0.15,Ca2.85Mo0.2W0.8O6,https://doi.org/10.1016/j.jlumin.2020.117212,3
905,10.0,6.0,0.17,5.83,207,74,8,66,487.831,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669,182.91,59.2,8.4,50.8,401.51062,147.072,19.19,127.882,1037.85,509.4,29.0,480.4,25.262,20.64,0,20.64,48.0,36.0,0.34,35.66,107.6822287,81.708324,0.96396545,80.74435855,298,465.0,613.0,Ca2.83Mo0.2W0.8O6Eu0.17,Ca2.83Mo0.2W0.8O6,https://doi.org/10.1016/j.jlumin.2020.117212,3
906,6.08,4.0,0.08,3.92,165,74,8,66,391.881,183.84,15.999,167.841,560,185,60,125,6.14,3.44,0,3.44,16,6,2,4,33.2656242,13.618054,5.670385,7.947669,131.04,74.0,5.04,68.96,300.07112,183.84,12.15712,171.68288,569.8,240.0,14.8,225.2,16.46,13.76,0,13.76,32.16,24.0,0.16,23.84,68.903032,54.472216,0.4536308,54.0185852,298,280.0,614.0,CaWO4Eu0.08,CaWO4,https://doi.org/10.1016/j.dyepig.2017.04.037,3
907,6.08,4.0,0.08,3.92,207,74,8,66,487.831,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669,127.84,66.6,4.2,62.4,291.28212,165.456,9.595,155.861,570.8,240.0,14.5,225.5,16.506,13.76,0,13.76,32.16,24.0,0.16,23.84,68.825872,54.472216,0.4536308,54.0185852,298,280.0,614.0,CaW0.9Mo0.1O4Eu0.08,CaW0.9Mo0.1O4,https://doi.org/10.1016/j.dyepig.2017.04.037,3
908,6.08,4.0,0.08,3.92,207,74,8,66,487.831,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669,121.44,51.8,5.04,46.76,273.70412,128.688,12.15712,116.53088,572.8,240.0,14.8,225.2,16.598,13.76,0,13.76,32.16,24.0,0.16,23.84,68.671552,54.472216,0.4536308,54.0185852,298,280.0,614.0,CaW0.7Mo0.3O4Eu0.08,CaW0.7Mo0.3O4,https://doi.org/10.1016/j.dyepig.2017.04.037,3
909,6.08,4.0,0.08,3.92,207,74,8,66,487.831,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669,111.84,32.0,5.04,26.96,247.33712,73.536,12.15712,61.37888,575.8,240.0,14.8,225.2,16.736,13.76,0,13.76,32.16,24.0,0.16,23.84,68.440072,54.472216,0.4536308,54.0185852,298,280.0,614.0,CaW0.4Mo0.6O4Eu0.08,CaW0.4Mo0.6O4,https://doi.org/10.1016/j.dyepig.2017.04.037,3
910,6.08,4.0,0.08,3.92,207,74,8,66,487.831,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669,105.44,33.6,5.04,28.56,229.75912,76.76,12.15712,64.60288,577.8,240.0,14.8,225.2,16.828,13.76,0,13.76,32.16,24.0,0.16,23.84,68.285752,54.472216,0.4536308,54.0185852,298,280.0,614.0,CaW0.2Mo0.8O4Eu0.08,CaW0.2Mo0.8O4,https://doi.org/10.1016/j.dyepig.2017.04.037,3
911,6.08,4.0,0.08,3.92,133,63,8,55,303.991,151.964,15.999,135.965,570,185,60,125,6.6,3.44,0,3.44,16,6,2,4,32.4940242,13.618054,5.670385,7.947669,99.04,42.0,5.04,36.96,212.18112,95.95,12.15712,83.79288,579.8,240.0,14.8,225.2,16.92,13.76,0,13.76,32.16,24.0,0.16,23.84,68.131432,54.472216,0.4536308,54.0185852,298,280.0,614.0,CaMoO4Eu0.08,CaMoO4,https://doi.org/10.1016/j.dyepig.2017.04.037,3
912,6.0,4.0,0.08,3.92,165,74,8,66,391.881,183.84,15.999,167.841,560,185,60,125,6.14,3.44,0,3.44,16,6,2,4,33.2656242,13.618054,5.670385,7.947669,129.44,74.0,5.04,68.96,296.86488,183.84,12.15712,171.68288,555.4,240.0,14.8,225.2,16.38,13.76,0,13.76,32.0,24.0,0.16,23.84,68.41397958,54.472216,0.4536308,54.0185852,298,280.0,614.0,Ca0.92WO4Eu0.08,Ca0.92WO4,https://doi.org/10.1016/j.dyepig.2017.04.037,3
913,6.0,4.0,0.08,3.92,207,74,8,66,487.831,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669,126.24,66.6,4.2,62.4,288.07588,165.456,9.595,155.861,556.4,240.0,14.5,225.5,16.426,13.76,0,13.76,32.0,24.0,0.16,23.84,68.33681958,54.472216,0.4536308,54.0185852,298,280.0,614.0,Ca0.92W0.9Mo0.1O4Eu0.08,Ca0.92W0.9Mo0.1O4,https://doi.org/10.1016/j.dyepig.2017.04.037,3
914,6.0,4.0,0.08,3.92,207,74,8,66,487.831,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669,119.84,51.8,5.04,46.76,270.49788,128.688,12.15712,116.53088,558.4,240.0,14.8,225.2,16.518,13.76,0,13.76,32.0,24.0,0.16,23.84,68.18249958,54.472216,0.4536308,54.0185852,298,280.0,614.0,Ca0.92W0.7Mo0.3O4Eu0.08,Ca0.92W0.7Mo0.3O4,https://doi.org/10.1016/j.dyepig.2017.04.037,3
915,6.0,4.0,0.08,3.92,207,74,8,66,487.831,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669,110.24,32.0,5.04,26.96,244.13088,73.536,12.15712,61.37888,561.4,240.0,14.8,225.2,16.656,13.76,0,13.76,32.0,24.0,0.16,23.84,67.95101958,54.472216,0.4536308,54.0185852,298,280.0,614.0,Ca0.92W0.4Mo0.6O4Eu0.08,Ca0.92W0.4Mo0.6O4,https://doi.org/10.1016/j.dyepig.2017.04.037,3
916,6.0,4.0,0.08,3.92,207,74,8,66,487.831,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669,103.84,33.6,5.04,28.56,226.55288,76.76,12.15712,64.60288,563.4,240.0,14.8,225.2,16.748,13.76,0,13.76,32.0,24.0,0.16,23.84,67.79669958,54.472216,0.4536308,54.0185852,298,280.0,614.0,Ca0.92W0.2Mo0.8O4Eu0.08,Ca0.92W0.2Mo0.8O4,https://doi.org/10.1016/j.dyepig.2017.04.037,3
917,6.0,4.0,0.08,3.92,133,63,8,55,303.991,151.964,15.999,135.965,570,185,60,125,6.6,3.44,0,3.44,16,6,2,4,32.4940242,13.618054,5.670385,7.947669,97.44,42.0,5.04,36.96,208.97488,95.95,12.15712,83.79288,565.4,240.0,14.8,225.2,16.84,13.76,0,13.76,32.0,24.0,0.16,23.84,67.64237958,54.472216,0.4536308,54.0185852,298,280.0,614.0,Ca0.92MoO4Eu0.08,Ca0.92MoO4,https://doi.org/10.1016/j.dyepig.2017.04.037,3
918,10.0,6.0,0.01,5.99,181,63,8,55,418.70684,151.964,15.999,135.965,750,185,60,125,7.71,3.44,0,3.44,18,6,2,4,40.2272432,13.618054,5.670385,7.947669,178.24,51.0,0.63,50.37,387.4464216,121.76,1.51964,120.24036,1045.05,360.0,1.85,358.15,25.8978,20.64,0,20.64,47.99,36.0,0.02,35.98,108.7548147,81.708324,0.05670385,81.65162015,298,290.0,614.0,Ca2Y0.99SbO6Eu0.01,Ca2Y0.99SbO6,https://doi.org/10.1016/j.jallcom.2015.10.242,3
919,10.0,6.0,0.3,5.7,181,63,8,55,418.70684,151.964,15.999,135.965,750,185,60,125,7.71,3.44,0,3.44,18,6,2,4,40.2272432,13.618054,5.670385,7.947669,185.2,51.0,18.9,32.1,405.733288,121.76,45.5892,76.1708,1046.5,360.0,55.5,304.5,25.544,20.64,0,20.64,47.7,36.0,0.6,35.4,108.5962209,81.708324,1.7011155,80.0072085,298,290.0,614.0,Ca2Y0.70SbO6Eu0.3,Ca2Y0.70SbO6,https://doi.org/10.1016/j.jallcom.2015.10.242,3
920,10.0,6.0,0.05,5.95,264,83,8,75,627.68724,208.9804,15.999,192.9814,910,185,60,125,9.61,3.44,0,3.44,23,6,2,4,47.5127592,13.618054,5.670385,7.947669,183.8,51.0,4.15,46.85,402.278292,121.76,10.44902,111.31098,1044.75,360.0,8.0,352.0,25.761,20.64,0,20.64,47.95,36.0,0.25,35.75,108.731665,81.708324,0.3642758,81.3440482,298,290.0,614.0,Ca2Y0.80SbO6Eu0.15Bi0.05,Ca2Y0.80SbO6,https://doi.org/10.1016/j.jallcom.2015.10.242,3
921,12.0,8.0,0.05,7.95,232,64,8,56,554.068452,157.25,15.999,141.251,830,260,60,200,7.59,3.44,0,3.44,17,6,1,5,36.42457055,13.618054,3.893905548,9.724148452,266.95,84.0,3.15,80.85,609.783152,191.9,7.5982,184.3018,1210.25,480.0,9.25,470.75,33.77,27.52,0,27.52,63.0,48.0,0.1,47.9,133.149023,108.944432,0.28351925,108.6609128,298,295.0,614.0,CsGd0.95Mo2O8Eu0.05,CsGd0.95Mo2O8,https://doi.org/10.1016/j.dyepig.2016.10.016,3
922,12.0,8.0,0.01,7.99,298,66,8,58,716.568452,162.5,15.999,146.501,1005,260,60,200,8.81,3.44,0,3.44,19,6,1,5,42.36362055,13.618054,3.893905548,9.724148452,266.97,84.0,0.66,83.34,609.835652,191.9,1.625,190.275,1210.2,480.0,1.75,478.25,33.7702,27.52,0,27.52,63.0,48.0,0.02,47.98,133.1469155,108.944432,0.0593905,108.8850415,298,295.0,614.0,CsGd0.94Mo2O8Eu0.05Dy0.01,CsGd0.94Mo2O8,https://doi.org/10.1016/j.dyepig.2016.10.016,3
923,12.0,8.0,0.02,7.98,298,66,8,58,716.568452,162.5,15.999,146.501,1005,260,60,200,8.81,3.44,0,3.44,19,6,1,5,42.36362055,13.618054,3.893905548,9.724148452,266.99,84.0,1.32,82.68,609.888152,191.9,3.25,188.65,1210.15,480.0,3.5,476.5,33.7704,27.52,0,27.52,63.0,48.0,0.04,47.96,133.1448081,108.944432,0.118781,108.825651,298,295.0,614.0,CsGd0.93Mo2O8Eu0.05Dy0.02,CsGd0.93Mo2O8,https://doi.org/10.1016/j.dyepig.2016.10.016,3
924,12.0,8.0,0.03,7.97,298,66,8,58,716.568452,162.5,15.999,146.501,1005,260,60,200,8.81,3.44,0,3.44,19,6,1,5,42.36362055,13.618054,3.893905548,9.724148452,267.01,84.0,1.98,82.02,609.940652,191.9,4.875,187.025,1210.1,480.0,5.25,474.75,33.7706,27.52,0,27.52,63.0,48.0,0.06,47.94,133.1427006,108.944432,0.1781715,108.7662605,298,295.0,614.0,CsGd0.92Mo2O8Eu0.05Dy0.03,CsGd0.92Mo2O8,https://doi.org/10.1016/j.dyepig.2016.10.016,3
925,5.039,3.0,0.009,2.991,214,83,8,75,508.2454,208.9804,15.999,192.9814,740,185,60,125,7.67,3.44,0,3.44,19,6,2,4,39.3210102,13.618054,5.670385,7.947669,86.637,40.0,0.747,39.253,185.7387436,91.224,1.8808236,89.3431764,521.99,180.0,1.44,178.56,12.6671,10.32,0,10.32,24.105,18.0,0.045,17.955,53.83689839,40.854162,0.065569644,40.78859236,298,310.0,614.0,CaZrO3Eu0.03Bi0.009,CaZrO3,https://doi.org/10.1007/s10854-018-0505-z,3
926,5.049,3.0,0.009,2.991,214,83,8,75,508.2454,208.9804,15.999,192.9814,740,185,60,125,7.67,3.44,0,3.44,19,6,2,4,39.3210102,13.618054,5.670385,7.947669,87.267,40.0,0.747,39.253,187.2583836,91.224,1.8808236,89.3431764,523.84,180.0,1.44,178.56,12.6671,10.32,0,10.32,24.125,18.0,0.045,17.955,53.89360224,40.854162,0.065569644,40.78859236,298,310.0,614.0,CaZrO3Eu0.04Bi0.009,CaZrO3,https://doi.org/10.1007/s10854-018-0505-z,3
927,5.059,3.0,0.009,2.991,214,83,8,75,508.2454,208.9804,15.999,192.9814,740,185,60,125,7.67,3.44,0,3.44,19,6,2,4,39.3210102,13.618054,5.670385,7.947669,87.897,40.0,0.747,39.253,188.7780236,91.224,1.8808236,89.3431764,525.69,180.0,1.44,178.56,12.6671,10.32,0,10.32,24.145,18.0,0.045,17.955,53.95030609,40.854162,0.065569644,40.78859236,298,310.0,614.0,CaZrO3Eu0.05Bi0.009,CaZrO3,https://doi.org/10.1007/s10854-018-0505-z,3
928,5.069,3.0,0.009,2.991,214,83,8,75,508.2454,208.9804,15.999,192.9814,740,185,60,125,7.67,3.44,0,3.44,19,6,2,4,39.3210102,13.618054,5.670385,7.947669,88.527,40.0,0.747,39.253,190.2976636,91.224,1.8808236,89.3431764,527.54,180.0,1.44,178.56,12.6671,10.32,0,10.32,24.165,18.0,0.045,17.955,54.00700994,40.854162,0.065569644,40.78859236,298,310.0,614.0,CaZrO3Eu0.06Bi0.009,CaZrO3,https://doi.org/10.1007/s10854-018-0505-z,3
929,10.0,6.0,0.05,5.95,216,74,3,71,511.743,183.84,6.94,176.9,860,200,60,140,8.72,3.44,0,3.44,29,12,1,11,47.63324996,13.618054,5.391714761,8.226339239,227.5,74.0,0.15,73.85,519.6372,183.84,0.347,183.493,1026.5,380.0,7.25,372.75,25.844,20.64,0,20.64,57.95,36.0,0.05,35.95,110.3399057,81.708324,0.269585738,81.43873826,298,367.0,614.0,Sr1.9ZnWO6Li0.05Eu0.05,Sr1.9ZnWO6Li0.05,https://doi.org/10.1016/j.jallcom.2016.06.255,3
930,10.0,6.0,0.05,5.95,258,74,3,71,607.693,183.84,6.94,176.9,1005,200,60,140,10.88,3.44,0,3.44,35,12,1,11,54.72567996,13.618054,5.391714761,8.226339239,221.1,72.2,0.15,72.05,502.0592,166.478,0.347,166.131,1028.5,380.0,7.25,372.75,25.936,20.64,0,20.64,57.95,36.0,0.05,35.95,110.1855857,81.708324,0.269585738,81.43873826,298,367.0,614.0,Sr1.9ZnW0.8Mo0.2O6Li0.05Eu0.05,Sr1.9ZnW0.8Mo0.2O6Li0.05,https://doi.org/10.1016/j.jallcom.2016.06.255,3
931,10.0,6.0,0.05,5.95,258,74,3,71,607.693,183.84,6.94,176.9,1005,200,60,140,10.88,3.44,0,3.44,35,12,1,11,54.72567996,13.618054,5.391714761,8.226339239,214.7,72.2,0.15,72.05,484.4812,166.478,0.347,166.131,1030.5,380.0,7.25,372.75,26.028,20.64,0,20.64,57.95,36.0,0.05,35.95,110.0312657,81.708324,0.269585738,81.43873826,298,367.0,614.0,Sr1.9ZnW0.6Mo0.4O6Li0.05Eu0.05,Sr1.9ZnW0.6Mo0.4O6Li0.05,https://doi.org/10.1016/j.jallcom.2016.06.255,3
932,10.0,6.0,0.05,5.95,258,74,3,71,607.693,183.84,6.94,176.9,1005,200,60,140,10.88,3.44,0,3.44,35,12,1,11,54.72567996,13.618054,5.391714761,8.226339239,208.3,72.2,0.15,72.05,466.9032,166.478,0.347,166.131,1032.5,380.0,7.25,372.75,26.12,20.64,0,20.64,57.95,36.0,0.05,35.95,109.8769457,81.708324,0.269585738,81.43873826,298,367.0,614.0,Sr1.9ZnW0.4Mo0.6O6Li0.05Eu0.05,Sr1.9ZnW0.4Mo0.6O6Li0.05,https://doi.org/10.1016/j.jallcom.2016.06.255,3
933,10.0,6.0,0.05,5.95,258,74,3,71,607.693,183.84,6.94,176.9,1005,200,60,140,10.88,3.44,0,3.44,35,12,1,11,54.72567996,13.618054,5.391714761,8.226339239,201.9,72.2,0.15,72.05,449.3252,166.478,0.347,166.131,1034.5,380.0,7.25,372.75,26.212,20.64,0,20.64,57.95,36.0,0.05,35.95,109.7226257,81.708324,0.269585738,81.43873826,298,367.0,614.0,Sr1.9ZnW0.2Mo0.8O6Li0.05Eu0.05,Sr1.9ZnW0.2Mo0.8O6Li0.05,https://doi.org/10.1016/j.jallcom.2016.06.255,3
934,10.0,6.0,0.05,5.95,184,63,3,60,423.853,151.964,6.94,145.024,870,200,60,140,9.18,3.44,0,3.44,29,12,1,11,46.86164996,13.618054,5.391714761,8.226339239,195.5,72.2,0.15,72.05,431.7472,166.478,0.347,166.131,1036.5,380.0,7.25,372.75,26.304,20.64,0,20.64,57.95,36.0,0.05,35.95,109.5683057,81.708324,0.269585738,81.43873826,298,367.0,614.0,Sr1.9ZnMoO6Li0.05Eu0.05,Sr1.9ZnMoO6Li0.05,https://doi.org/10.1016/j.jallcom.2016.06.255,3
935,19.0,12.0,0.02,11.98,163,63,8,55,375.462602,151.964,15.999,135.965,725,200,60,140,7.8,3.44,0,3.44,18,6,2,4,41.6872522,13.618054,5.670385,7.947669,294.48,114.0,1.26,112.74,637.9362892,262.86,3.03928,259.82072,1800.1,720.0,3.7,716.3,51.8956,41.28,0,41.28,95.98,72.0,0.04,71.96,218.1676301,163.416648,0.1134077,163.3032403,298,393.0,614.0,Sr3Y0.98P3O12Eu0.02,Sr3Y0.98P3O12,https://doi.org/10.1016/j.mseb.2016.07.017,3
936,19.0,9.0,0.15,8.85,118,63,3,60,274.61884,151.964,6.94,145.024,655,185,60,125,7.68,3.44,0,3.44,15,6,1,5,39.19543276,13.618054,5.391714761,8.226339239,164.4,72.0,5.85,66.15,360.566276,143.991,13.335876,130.655124,1849.25,870.0,27.0,843.0,43.143,30.96,0,30.96,71.15,54.0,0.45,53.55,185.5592478,122.562486,0.932589,121.629897,298,393.0,614.0,Li6Y0.15B3O9Eu0.85,Li6Y0.15B3O9,https://doi.org/10.1016/j.optmat.2011.03.002,3
937,14.0,8.0,0.2,7.8,168,71,8,63,396.8933313,174.9668,15.999,158.9678,700,185,60,125,7.56,3.44,0,3.44,16,6,1,5,40.3400727,13.618054,5.1390767,8.4789773,196.4,64.0,12.6,51.4,429.2750718,139.97344,30.3928,109.58064,1397.0,540.0,37.0,503.0,35.49,27.52,0,27.52,63.0,48.0,0.4,47.6,150.8098079,108.944432,1.134077,107.810355,298,393.0,614.0,Na3Lu0.8P2O8Eu0.2,Na3Lu0.8P2O8,https://doi.org/10.1016/j.jallcom.2019.06.190,3
938,14.0,8.0,0.4,7.6,168,71,8,63,396.8933313,174.9668,15.999,158.9678,700,185,60,125,7.56,3.44,0,3.44,16,6,1,5,40.3400727,13.618054,5.1390767,8.4789773,194.8,64.0,25.2,38.8,424.6745118,127.992,60.7856,67.2064,1399.0,540.0,74.0,466.0,35.29,27.52,0,27.52,63.0,48.0,0.8,47.2,150.8587107,108.944432,2.268154,106.676278,298,393.0,614.0,Na3Lu0.6P2O8Eu0.4,Na3Lu0.6P2O8,https://doi.org/10.1016/j.jallcom.2019.06.190,3
939,14.0,8.0,0.4,7.6,168,71,8,63,396.8933313,174.9668,15.999,158.9678,700,185,60,125,7.56,3.44,0,3.44,16,6,1,5,40.3400727,13.618054,5.1390767,8.4789773,193.2,64.0,28.4,35.6,420.0739518,127.992,61.947524,66.044476,1401.0,540.0,70.0,470.0,35.09,27.52,0,27.52,63.0,48.0,0.8,47.2,150.9076135,108.944432,2.1703484,106.7740836,298,393.0,614.0,Na3Lu0.4P2O8Eu0.6,Na3Lu0.4P2O8,https://doi.org/10.1016/j.jallcom.2019.06.190,3
940,14.0,8.0,0.2,7.8,168,71,8,63,396.8933313,174.9668,15.999,158.9678,700,185,60,125,7.56,3.44,0,3.44,16,6,1,5,40.3400727,13.618054,5.1390767,8.4789773,191.6,64.0,14.2,49.8,415.4733918,127.992,34.99336,92.99864,1403.0,540.0,35.0,505.0,34.89,27.52,0,27.52,63.0,48.0,0.4,47.6,150.9565163,108.944432,1.0851742,107.8592578,298,393.0,614.0,Na3Lu0.2P2O8Eu0.8,Na3Lu0.2P2O8,https://doi.org/10.1016/j.jallcom.2019.06.190,3
941,14.0,8.0,1.0,7.0,97,63,8,55,221.9265313,151.964,15.999,135.965,525,185,60,125,6.56,3.44,0,3.44,14,6,1,5,34.9142017,13.618054,5.1390767,8.4789773,190.0,64.0,30.0,34.0,410.8728318,151.964,61.947524,90.016476,1405.0,540.0,185.0,355.0,34.69,27.52,0,27.52,63.0,48.0,2.0,46.0,151.0054191,108.944432,5.670385,103.274047,298,393.0,614.0,Na3P2O8Eu1,Na3P2O8,https://doi.org/10.1016/j.jallcom.2019.06.190,3
942,62.0,36.0,0.2,35.8,208,73,8,65,490.4944113,180.94788,15.999,164.94888,870,200,60,140,9.01,3.44,0,3.44,21,6,1,5,48.1586389,13.618054,5.1390767,8.4789773,793.0,288.0,12.6,275.4,1703.599419,575.964,30.3928,545.5712,6087.0,2340.0,37.0,2303.0,160.35,123.84,0,123.84,288.0,216.0,0.4,215.6,677.9220931,490.249944,1.134077,489.115867,298,394.0,614.0,Na13Sr1.8Ta2P9O36Eu0.2,Na13Sr1.8Ta2P9O36,https://doi.org/10.1016/j.jlumin.2019.116976,3
943,62.0,36.0,0.2,35.8,211,73,3,70,497.4344113,180.94788,6.94,174.00788,1015,200,60,140,9.99,3.44,0,3.44,22,6,1,5,53.55035366,13.618054,5.1390767,8.4789773,786.0,288.0,0.6,287.4,1687.463419,575.964,1.388,574.576,6076.0,2340.0,29.0,2311.0,160.356,123.84,0,123.84,287.8,216.0,0.2,215.8,677.8614626,490.249944,1.078342952,489.171601,298,394.0,614.0,Na13Sr1.6Ta2P9O36Li0.2Eu0.2,Na13Sr1.6Ta2P9O36Li0.2,https://doi.org/10.1016/j.jlumin.2019.116976,3
